x,y
170,148
190,149
182,161
182,179
182,206
154,109
209,109
163,161
203,163
135,96
170,95
195,95
232,96
129,111
144,110
162,109
202,109
222,111
241,112
180,147
171,144
191,145
183,158
183,177
182,203
160,108
215,108
169,159
209,160
141,98
175,92
200,92
237,95
134,111
152,109
169,108
206,109
227,110
242,108
186,146
178,142
198,143
189,152
188,172
189,197
155,105
209,104
164,155
205,157
136,92
169,88
194,86
231,90
130,105
145,107
164,105
202,105
221,106
237,104
180,141
172,138
192,137
184,147
183,168
183,194
156,109
210,109
165,161
207,163
137,93
168,92
197,92
231,95
132,112
148,110
164,109
203,109
224,110
239,110
181,146
173,143
193,143
186,157
185,176
185,199
157,109
212,109
166,160
205,162
140,96
172,92
198,92
232,96
133,111
149,111
166,109
204,109
223,110
239,109
182,148
173,143
194,143
186,151
186,175
186,196
155,105
210,104
162,154
203,156
136,91
168,87
195,87
229,90
129,106
147,105
163,103
203,104
221,106
237,105
180,138
172,136
190,137
182,144
182,168
182,191
152,111
206,112
159,161
200,164
133,100
167,96
190,94
226,97
128,112
144,113
160,111
199,111
217,113
234,111
176,149
168,145
187,145
180,153
181,177
180,199
152,110
206,110
159,161
202,164
132,99
167,94
193,94
227,97
131,112
143,113
160,110
198,111
217,113
234,112
179,145
169,144
187,145
180,158
180,176
181,201
151,109
206,109
158,159
202,161
132,98
168,94
192,93
227,95
127,109
144,112
160,110
199,109
218,110
233,109
181,146
169,143
188,143
180,152
179,175
180,195
158,108
213,108
165,158
209,160
141,95
173,92
200,92
235,96
136,111
152,110
168,108
206,108
224,109
239,108
186,146
176,142
195,142
188,155
187,175
188,197
168,103
222,104
173,152
215,155
147,90
185,88
207,87
243,92
143,105
160,105
176,103
214,104
232,106
248,104
193,140
185,136
204,136
195,145
196,169
194,191
169,106
225,106
177,157
221,158
152,92
188,90
212,88
245,92
145,107
160,108
177,106
216,106
237,108
254,107
197,139
186,138
207,139
198,152
199,174
199,196
174,105
231,106
181,155
227,158
157,95
195,92
217,92
253,96
147,107
167,108
183,106
222,107
242,109
261,108
203,142
193,140
213,140
204,151
204,172
205,195
153,110
209,109
162,161
204,161
134,97
168,92
193,93
231,94
128,111
144,111
162,110
202,108
220,109
239,109
180,147
171,143
192,142
182,153
183,176
183,200
166,107
221,107
173,159
214,160
146,93
178,91
205,91
240,93
140,109
156,109
173,107
214,108
231,109
248,108
191,146
182,142
203,141
194,150
194,174
193,197
161,105
216,105
169,156
209,158
141,92
173,88
200,89
237,92
136,107
152,107
169,105
207,105
230,107
245,107
186,140
177,138
197,138
190,146
190,171
190,194
160,105
215,106
164,155
211,159
142,92
174,87
203,87
236,92
135,107
152,107
168,105
207,105
225,108
242,107
186,140
177,139
196,140
189,152
188,171
187,193
162,109
217,108
169,160
212,161
140,97
179,92
202,91
238,95
138,111
152,111
171,109
209,108
228,109
244,108
188,147
179,142
199,143
189,152
190,174
190,197
159,113
215,113
165,164
210,168
140,100
182,97
199,93
235,98
136,114
150,113
167,112
208,113
227,115
244,114
185,150
177,147
198,148
189,161
189,184
189,204
169,111
226,111
176,163
219,164
152,96
185,93
217,95
247,100
143,111
161,113
178,110
218,112
238,113
254,113
198,147
186,145
206,146
198,157
198,180
197,201
175,112
231,113
180,163
223,166
158,96
191,96
218,95
254,101
149,112
166,113
183,112
223,113
242,115
258,115
202,148
190,146
212,147
203,158
201,180
201,201
170,111
226,112
177,161
219,164
149,97
184,96
212,94
247,99
147,112
161,113
178,112
218,112
235,114
254,113
197,151
186,145
207,146
199,155
199,177
198,201
173,113
229,114
180,164
221,166
155,99
187,97
215,97
249,101
151,113
165,114
181,113
220,113
239,115
257,117
197,152
189,147
209,148
201,156
201,180
200,200
166,114
220,114
176,166
214,166
148,100
178,99
211,99
240,100
139,115
159,116
173,114
214,114
231,115
247,113
191,150
181,148
202,149
194,158
196,182
196,202
168,114
223,114
175,164
216,166
149,101
182,100
214,100
243,101
143,116
160,115
175,114
215,115
233,116
250,113
194,155
184,147
205,149
196,158
195,180
195,199
165,116
221,117
173,165
213,168
147,103
184,103
210,102
242,104
141,117
158,117
174,117
213,117
231,118
248,116
191,156
182,151
203,151
194,160
194,180
195,202
168,114
223,115
175,167
219,169
148,100
182,100
208,99
242,100
141,117
159,117
177,115
215,116
235,118
248,117
194,153
185,149
204,150
198,163
197,180
197,204
164,113
219,114
172,164
213,164
146,99
179,97
207,96
239,101
141,114
156,114
173,114
211,114
231,116
245,114
189,152
179,147
200,147
192,157
192,181
191,200
168,128
207,127
172,175
206,171
147,119
176,119
195,119
217,118
139,132
156,129
173,129
201,128
213,128
222,127
191,148
184,154
197,153
192,166
193,184
193,205
129,193
176,193
139,247
168,248
114,183
140,185
160,183
195,186
108,195
121,193
136,194
170,195
184,195
198,195
154,213
147,220
161,221
153,237
152,257
152,285
129,156
173,157
135,203
169,202
113,148
141,146
159,147
191,151
112,157
122,157
137,157
167,158
181,158
197,158
151,170
145,178
158,179
151,192
151,210
150,237
130,160
173,163
135,209
168,209
117,151
140,154
160,154
189,155
110,162
122,161
136,161
167,163
180,164
195,164
152,178
145,185
158,186
151,200
151,217
150,241
120,121
174,123
127,181
166,181
99,110
135,109
158,109
195,114
96,124
111,123
129,122
166,123
183,125
201,125
147,140
139,149
155,150
145,169
145,193
144,225
167,72
209,75
170,120
202,121
151,63
178,65
198,66
226,69
148,72
159,73
174,73
204,75
217,75
231,76
188,89
181,96
193,97
186,111
186,130
185,155
157,71
206,74
164,119
197,120
144,58
171,61
192,63
222,63
139,72
150,73
165,72
198,74
213,75
227,75
180,88
173,95
188,95
180,111
179,128
180,155
165,77
209,79
168,127
201,127
149,65
175,71
193,72
228,75
145,78
156,78
171,78
202,80
216,81
232,84
185,97
179,104
192,105
184,120
183,137
182,160
152,45
224,49
156,119
209,122
129,33
172,36
205,40
250,40
123,46
140,45
164,47
211,50
236,52
251,55
186,83
173,90
196,92
183,115
181,140
178,168
147,50
219,52
150,124
206,126
123,36
161,38
197,39
244,43
122,51
132,51
158,52
204,53
230,54
251,58
171,84
162,93
184,95
175,120
175,139
176,172
150,55
225,58
154,134
211,138
125,43
171,51
203,50
252,50
122,57
139,57
161,57
214,58
236,62
255,63
182,102
170,105
196,107
181,130
179,154
179,180
168,68
211,71
172,117
207,117
152,60
178,60
202,62
230,64
149,69
161,69
175,70
206,72
219,72
231,72
192,85
185,93
197,94
189,109
189,125
188,151
159,66
203,67
167,114
198,114
141,57
171,56
193,57
223,60
141,67
152,66
167,67
197,68
211,68
224,67
183,82
176,90
190,90
181,105
181,123
181,149
162,73
207,75
168,124
203,124
144,63
170,64
196,66
225,68
142,74
154,74
168,75
201,77
215,76
229,77
186,92
179,100
192,100
185,116
184,133
183,160
160,79
206,83
167,132
200,132
143,70
172,71
195,73
225,75
140,81
153,81
168,81
199,84
214,84
227,86
185,99
177,107
192,108
183,123
182,142
182,169
161,76
207,79
166,128
200,130
146,64
174,69
197,68
224,69
139,77
153,76
168,76
201,79
215,80
228,82
187,96
178,105
191,105
184,119
182,142
180,166
160,78
206,81
165,129
200,130
143,67
171,69
195,70
226,74
140,78
153,77
167,79
200,82
213,82
229,85
184,96
177,104
190,105
181,121
181,141
179,165
164,67
207,69
168,114
204,115
148,58
173,59
193,60
224,60
144,70
156,68
171,68
201,70
215,71
228,72
187,82
180,90
193,91
186,105
186,126
186,149
160,84
206,88
163,133
203,134
143,72
170,75
194,78
225,79
139,86
152,85
167,86
200,88
213,88
228,89
182,106
175,112
190,113
181,128
180,141
181,168
159,80
204,84
161,131
199,131
142,65
168,72
192,73
221,74
136,81
149,80
165,82
197,84
212,84
226,84
181,103
173,110
189,110
180,124
179,146
179,170
158,74
204,76
164,124
198,125
140,63
168,64
194,65
224,67
138,74
150,75
165,75
197,77
212,77
227,78
181,92
175,99
188,100
180,114
181,133
180,164
156,80
203,83
163,135
191,136
138,70
166,69
190,70
221,74
134,81
147,80
162,81
196,84
210,84
224,84
179,101
172,108
186,109
176,126
176,148
176,172
156,80
204,81
162,131
197,132
139,69
166,72
190,73
221,72
135,81
148,81
163,81
196,83
211,83
226,84
183,98
175,106
187,107
179,124
179,142
180,169
165,84
212,87
169,136
205,138
144,74
175,75
201,76
228,76
142,84
156,84
172,85
205,87
220,88
233,87
191,104
183,112
196,112
188,126
188,151
188,173
159,77
206,79
161,128
203,129
139,66
168,59
195,59
223,68
137,78
149,77
166,77
200,79
214,79
225,80
185,97
178,102
192,103
183,120
183,142
182,165
152,84
200,85
163,141
188,141
134,74
164,75
187,77
219,77
130,85
144,84
160,85
192,86
207,86
225,85
176,106
169,113
183,114
174,131
175,154
175,178
158,79
206,81
162,131
201,131
140,70
171,70
194,72
226,74
138,80
151,80
167,81
199,82
214,83
229,83
182,98
175,106
190,107
181,123
181,142
181,168
158,78
205,79
163,129
201,129
139,69
170,69
192,69
224,71
137,79
150,79
165,79
198,80
213,80
227,79
183,96
175,103
190,103
182,119
184,140
184,167
164,81
211,84
172,135
203,136
149,70
177,73
198,75
231,74
144,82
156,82
170,82
203,85
218,84
231,86
190,103
183,109
197,109
188,124
188,150
188,171
164,84
212,87
168,137
207,138
146,73
177,75
200,76
231,79
146,85
156,85
172,85
206,88
219,88
232,88
191,106
182,113
197,113
189,129
188,157
189,178
153,78
202,79
155,135
198,137
132,69
164,68
187,71
220,70
131,78
144,78
161,79
194,80
210,79
221,80
176,116
164,112
185,114
174,128
175,144
173,170
162,65
209,68
164,116
201,119
146,54
177,54
196,56
225,59
143,67
153,65
170,65
203,67
215,68
225,69
186,95
176,97
194,99
182,114
182,126
179,149
140,61
185,60
141,113
179,113
125,51
154,49
170,51
199,50
121,61
133,61
146,63
178,61
191,60
202,60
161,94
152,89
172,91
160,106
160,126
160,148
147,57
191,60
146,105
181,110
129,47
160,46
176,50
206,51
129,57
141,57
154,59
184,61
198,60
208,62
166,86
157,87
175,88
164,102
163,115
160,137
116,60
165,60
116,121
159,121
97,51
128,50
153,50
183,48
95,61
106,61
123,62
157,63
174,62
186,61
136,96
127,96
146,97
137,116
135,133
136,161
110,63
164,64
109,122
156,126
90,50
123,53
150,52
185,53
89,63
99,64
118,65
155,66
175,66
187,67
130,98
120,98
142,100
130,117
130,134
128,169
117,68
173,71
114,140
166,143
97,57
129,59
158,60
195,61
93,69
105,70
126,72
164,73
184,73
199,75
137,113
126,110
152,113
139,137
137,156
137,187
116,79
174,81
114,145
164,146
88,66
126,67
158,66
193,68
87,78
99,79
124,80
160,81
184,82
199,83
135,124
122,119
151,120
137,139
136,162
136,193
109,66
168,67
110,131
162,134
88,51
127,51
152,54
194,57
87,68
98,67
118,66
158,68
178,68
196,68
133,104
122,103
149,105
133,124
131,151
130,180
129,59
181,61
130,118
174,119
109,48
144,47
165,49
200,49
108,59
120,60
136,60
172,62
190,61
202,62
152,92
141,92
165,94
152,110
152,131
150,159
125,61
177,62
129,114
171,113
103,49
139,44
164,45
194,46
101,59
115,61
135,59
168,61
186,63
198,62
152,86
139,88
163,89
150,105
150,125
147,157
118,59
170,60
118,118
165,120
97,51
130,47
156,49
190,51
96,61
109,60
127,60
161,61
179,62
192,64
142,89
132,92
152,93
140,111
141,129
138,161
119,54
168,58
117,111
162,115
100,45
133,44
156,44
188,49
98,56
109,56
127,56
160,59
178,59
189,61
139,83
129,86
148,87
137,105
137,121
134,154
113,65
168,67
116,129
162,130
95,52
127,54
153,54
188,57
92,66
105,65
121,66
159,67
176,68
190,67
137,99
127,100
149,102
137,122
135,139
136,172
127,64
181,65
128,121
177,120
108,52
143,52
167,53
200,54
106,65
118,65
136,66
172,66
189,66
202,67
153,94
143,96
164,97
152,115
152,130
151,162
126,58
178,60
127,112
169,115
110,43
139,45
165,45
192,45
107,58
118,58
134,58
169,59
186,60
196,62
144,84
136,87
156,89
145,104
143,125
142,155
126,52
180,55
127,107
170,111
110,35
141,38
163,39
197,41
103,50
117,52
135,53
171,54
190,57
203,58
147,78
138,81
158,84
148,101
147,117
145,147
160,87
214,87
158,131
214,130
142,80
172,82
196,82
230,79
136,88
151,88
166,87
206,88
222,88
233,87
188,126
173,121
198,124
186,133
186,154
185,176
157,85
209,86
164,143
201,144
138,76
169,77
198,77
227,75
131,84
148,86
166,85
200,86
216,86
230,86
182,118
174,122
191,122
182,139
183,156
182,174
151,78
201,78
160,133
194,134
132,70
160,71
185,70
217,67
129,80
143,79
159,78
192,79
208,78
223,77
176,108
167,113
184,113
177,127
177,147
177,166
157,84
208,84
160,138
204,138
137,76
167,76
194,76
224,73
130,86
148,85
165,84
198,84
215,84
229,84
182,115
173,119
191,120
183,135
183,150
183,169
157,96
210,98
164,161
202,160
136,86
169,91
198,89
228,86
131,96
148,97
165,96
201,98
218,98
232,98
182,135
170,137
193,137
182,154
182,174
182,189
151,111
211,111
160,180
199,180
126,103
163,103
194,102
232,99
121,112
141,112
161,112
198,113
219,113
238,113
179,150
170,155
189,155
181,175
181,193
181,213
153,85
209,86
160,148
203,149
132,75
166,77
194,75
230,75
128,88
143,86
164,85
199,86
218,87
235,87
182,119
172,124
190,126
180,143
181,163
180,184
148,99
206,100
161,169
194,171
126,88
159,93
193,93
227,89
121,100
138,99
157,99
195,101
215,100
232,100
174,138
166,143
185,144
177,163
177,181
176,201
145,95
203,97
148,158
196,159
122,86
153,87
187,87
221,84
116,96
134,96
155,95
190,97
211,97
228,97
169,132
162,136
181,136
171,156
171,170
173,193
141,94
198,94
152,161
185,162
117,80
